No.,분류군,학명,대표국명,명명자,명명년도,멸종위기종,Phylum,문,Class,강,Order,목,Family,과,Genus,속,Subgenus,아속,Species,종
432,조류,Sturnus philippensis,쇠찌르레기,(Forster),-1781,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sturnidae,찌르레기과,Sturnus,찌르레기속,,,philippensis,쇠찌르레기
433,조류,Sturnus roseus,분홍찌르레기,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sturnidae,찌르레기과,Sturnus,찌르레기속,,,roseus,분홍찌르레기
434,조류,Sturnus sericeus,붉은부리찌르레기,Gmelin,1789,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sturnidae,찌르레기과,Sturnus,찌르레기속,,,sericeus,붉은부리찌르레기
435,조류,Sturnus sinensis,잿빛쇠찌르레기,(Gmelin),-1788,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sturnidae,찌르레기과,Sturnus,찌르레기속,,,sinensis,잿빛쇠찌르레기
436,조류,Sturnus sturninus,북방쇠찌르레기,(Pallas),-1776,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sturnidae,찌르레기과,Sturnus,찌르레기속,,,sturninus,북방쇠찌르레기
437,조류,Sturnus vulgaris,흰점찌르레기,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sturnidae,찌르레기과,Sturnus,찌르레기속,,,vulgaris,흰점찌르레기
438,조류,Acrocephalus agricola,북방쇠개개비,(Jerdon),-1845,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Acrocephalus,개개비속,,,agricola,북방쇠개개비
439,조류,Acrocephalus bistrigiceps,쇠개개비,Swinhoe,1860,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Acrocephalus,개개비속,,,bistrigiceps,쇠개개비
440,조류,Acrocephalus orientalis,개개비,(Temminck & Schlegel),-1847,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Acrocephalus,개개비속,,,orientalis,개개비
441,조류,Acrocephalus schoenobaenus,풀쇠개개비,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Acrocephalus,개개비속,,,schoenobaenus,풀쇠개개비
442,조류,Bradypterus thoracicus,점무늬가슴쥐발귀,(Blyth),-1845,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Bradypterus,점무늬가슴쥐발귀속,,,thoracicus,점무늬가슴쥐발귀
443,조류,Cettia diphone,휘파람새,(Kittlitz),-1830,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Cettia,휘파람새속,,,diphone,휘파람새
444,조류,Locustella certhiola,북방개개비,(Pallas),-1811,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Locustella,붉은허리개개비속,,,certhiola,북방개개비
445,조류,Locustella fasciolata,붉은허리개개비,(G.R.Gray),-1860,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Locustella,붉은허리개개비속,,,fasciolata,붉은허리개개비
446,조류,Locustella lanceolata,쥐발귀개개비,(Temminck),-1840,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Locustella,붉은허리개개비속,,,lanceolata,쥐발귀개개비
447,조류,Locustella ochotensis,알락꼬리쥐발귀,(Middendorff),-1853,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Locustella,붉은허리개개비속,,,ochotensis,알락꼬리쥐발귀
448,조류,Locustella pleskei,섬개개비,Taczanowski,1890,Ⅱ,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Locustella,붉은허리개개비속,,,pleskei,섬개개비
449,조류,Megalurus pryeri,큰개개비,Seebohm,1884,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Megalurus,큰개개비속,,,pryeri,큰개개비
450,조류,Phragmaticola aedon,큰부리개개비,(Pallas),-1776,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phragmaticola,큰부리개개비속,,,aedon,큰부리개개비
451,조류,Phylloscopus affinis,노랑배솔새사촌,(Tickell),-1833,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,affinis,노랑배솔새사촌
452,조류,Phylloscopus borealis,쇠솔새,(Blasius),-1858,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,borealis,쇠솔새
453,조류,Phylloscopus borealoides,사할린되솔새,Portenko,1950,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,borealoides,사할린되솔새
454,조류,Phylloscopus collybita,검은다리솔새,(Vieillot),-1817,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,collybita,검은다리솔새
455,조류,Phylloscopus coronatus,산솔새,(Temminck & Schlegel),-1847,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,coronatus,산솔새
456,조류,Phylloscopus fuscatus,솔새사촌,(Blyth),-1842,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,fuscatus,솔새사촌
457,조류,Phylloscopus humei,연노랑눈썹솔새,(Brooks),-1878,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,humei,연노랑눈썹솔새
458,조류,Phylloscopus inornatus,노랑눈썹솔새,(Blyth),-1842,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,inornatus,노랑눈썹솔새
459,조류,Phylloscopus plumbeitarsus,버들솔새,Swinhoe,1861,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,plumbeitarsus,버들솔새
460,조류,Phylloscopus proregulus,노랑허리솔새,(Pallas),-1811,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,proregulus,노랑허리솔새
461,조류,Phylloscopus reguloides,히말라야산솔새,(Blyth),-1842,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,reguloides,히말라야산솔새
462,조류,Phylloscopus schwarzi,긴다리솔새사촌,(Radde),-1863,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,schwarzi,긴다리솔새사촌
463,조류,Phylloscopus tenellipes,되솔새,Swinhoe,1860,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,tenellipes,되솔새
464,조류,Phylloscopus trochilus,연노랑솔새,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Phylloscopus,솔새속,,,trochilus,연노랑솔새
465,조류,Sylvia curruca,쇠흰턱딱새,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Sylvia,쇠흰턱딱새속,,,curruca,쇠흰턱딱새
466,조류,Sylvia nisoria,비늘무늬덤불개개비,(Bechstein),1795,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Sylvia,쇠흰턱딱새속,,,nisoria,비늘무늬덤불개개비
467,조류,Urosphena squameiceps,숲새,(Swinhoe),-1863,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Sylviidae,휘파람새과,Urosphena,숲새속,,,squameiceps,숲새
468,조류,Panurus biarmicus,수염오목눈이,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Timaliidae,붉은머리오목눈이과,Panurus,수염오목눈이속,,,biarmicus,수염오목눈이
469,조류,Paradoxornis webbianus,붉은머리오목눈이,(Gould),-1852,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Timaliidae,붉은머리오목눈이과,Paradoxornis,붉은머리오목눈이속,,,webbianus,붉은머리오목눈이
470,조류,Troglodytes troglodytes,굴뚝새,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Troglodytidae,굴뚝새과,Troglodytes,굴뚝새속,,,troglodytes,굴뚝새
471,조류,Turdus atrogularis,검은목지빠귀,Jarocki,1819,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,atrogularis,검은목지빠귀
472,조류,Turdus cardis,검은지빠귀,Temminck,1831,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,cardis,검은지빠귀
473,조류,Turdus chrysolaus,붉은배지빠귀,Temminck,1831,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,chrysolaus,붉은배지빠귀
474,조류,Turdus eunomus,개똥지빠귀,Temminck,1831,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,eunomus,개똥지빠귀
475,조류,Turdus feae,갈색지빠귀,Salvadori,1887,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,feae,갈색지빠귀
476,조류,Turdus hortulorum,되지빠귀,Sclater,1863,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,hortulorum,되지빠귀
477,조류,Turdus iliacus,붉은날개지빠귀,Linnaeus,1766,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,iliacus,붉은날개지빠귀
478,조류,Turdus merula,대륙검은지빠귀,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,merula,대륙검은지빠귀
479,조류,Turdus mupinensis,큰점지빠귀,Laubmann,1920,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,mupinensis,큰점지빠귀
480,조류,Turdus naumanni,노랑지빠귀,Temminck,1820,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,naumanni,노랑지빠귀
481,조류,Turdus obscurus,흰눈썹붉은배지빠귀,Gmelin,1789,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,obscurus,흰눈썹붉은배지빠귀
482,조류,Turdus pallidus,흰배지빠귀,Gmelin,1789,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,pallidus,흰배지빠귀
483,조류,Turdus pilaris,회색머리지빠귀,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,pilaris,회색머리지빠귀
484,조류,Turdus ruficollis,붉은목지빠귀,Pallas,1776,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Turdus,지빠귀속,,,ruficollis,붉은목지빠귀
485,조류,Zoothera aurea,호랑지빠귀,(Holandre),-1825,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Zoothera,호랑지빠귀속,,,aurea,호랑지빠귀
486,조류,Zoothera citrina,귤빛지빠귀,(Latham),-1790,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Zoothera,호랑지빠귀속,,,citrina,귤빛지빠귀
487,조류,Zoothera sibirica,흰눈썹지빠귀,(Pallas),-1776,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Turdidae,지빠귀과,Zoothera,호랑지빠귀속,,,sibirica,흰눈썹지빠귀
488,조류,Zosterops erythropleurus,한국동박새,Swinhoe,1863,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Zosteropidae,동박새과,Zosterops,동박새속,,,erythropleurus,한국동박새
489,조류,Zosterops japonicus,동박새,Temminck & Schlegel,1845,,Chordata,척삭동물문,Aves,조강,Passeriformes,참새목,Zosteropidae,동박새과,Zosterops,동박새속,,,japonicus,동박새
490,조류,Fregata ariel,군함조,(G.R.Gray),-1845,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Fregatidae,군함조과,Fregata,군함조속,,,ariel,군함조
491,조류,Fregata minor,큰군함조,(Gmelin),-1789,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Fregatidae,군함조과,Fregata,군함조속,,,minor,큰군함조
492,조류,Pelecanus crispus,사다새,Bruch,1832,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Pelecanidae,사다새과,Pelecanus,사다새속,,,crispus,사다새
493,조류,Pelecanus onocrotalus,큰사다새,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Pelecanidae,사다새과,Pelecanus,사다새속,,,onocrotalus,큰사다새
494,조류,Phalacrocorax capillatus,가마우지,(Temminck & Schlegel),-1850,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Phalacrocoracidae,가마우지과,Phalacrocorax,가마우지속,,,capillatus,가마우지
495,조류,Phalacrocorax carbo,민물가마우지,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Phalacrocoracidae,가마우지과,Phalacrocorax,가마우지속,,,carbo,민물가마우지
496,조류,Phalacrocorax pelagicus,쇠가마우지,Pallas,1811,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Phalacrocoracidae,가마우지과,Phalacrocorax,가마우지속,,,pelagicus,쇠가마우지
497,조류,Phalacrocorax urile,붉은뺨가마우지,(Gmelin),-1789,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Phalacrocoracidae,가마우지과,Phalacrocorax,가마우지속,,,urile,붉은뺨가마우지
498,조류,Sula dactylatra,푸른얼굴얼가니새,Lesson,1831,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Sulidae,얼가니새과,Sula,얼가니새속,,,dactylatra,푸른얼굴얼가니새
499,조류,Sula leucogaster,갈색얼가니새,(Boddaert),-1783,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Sulidae,얼가니새과,Sula,얼가니새속,,,leucogaster,갈색얼가니새
500,조류,Sula sula,붉은발얼가니새,(Linnaeus),-1766,,Chordata,척삭동물문,Aves,조강,Pelecaniformes,사다새목,Sulidae,얼가니새과,Sula,얼가니새속,,,sula,붉은발얼가니새
501,조류,Dendrocopos canicapillus,아물쇠딱다구리,(Blyth),-1845,,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Dendrocopos,딱다구리속,,,canicapillus,아물쇠딱다구리
502,조류,Dendrocopos kizuki,쇠딱다구리,(Temminck),-1836,,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Dendrocopos,딱다구리속,,,kizuki,쇠딱다구리
503,조류,Dendrocopos leucotos,큰오색딱다구리,(Bechstein),-1803,,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Dendrocopos,딱다구리속,,,leucotos,큰오색딱다구리
504,조류,Dendrocopos major,오색딱다구리,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Dendrocopos,딱다구리속,,,major,오색딱다구리
505,조류,Dendrocopos minor,쇠오색딱다구리,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Dendrocopos,딱다구리속,,,minor,쇠오색딱다구리
506,조류,Dryocopus javensis,크낙새,(Horsfield),-1821,Ⅰ,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Dryocopus,까막딱다구리속,,,javensis,크낙새
507,조류,Dryocopus martius,까막딱다구리,(Linnaeus),-1758,Ⅱ,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Dryocopus,까막딱다구리속,,,martius,까막딱다구리
508,조류,Hypopicus hyperythrus,붉은배오색딱다구리,(Vigors),-1831,,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Hypopicus,붉은배오색딱다구리속,,,hyperythrus,붉은배오색딱다구리
509,조류,Jynx torquilla,개미잡이,Linnaeus,1758,,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Jynx,개미잡이속,,,torquilla,개미잡이
510,조류,Picoides tridactylus,세가락딱다구리,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Picoides,세가락딱다구리속,,,tridactylus,세가락딱다구리
511,조류,Picus canus,청딱다구리,Gmelin,1788,,Chordata,척삭동물문,Aves,조강,Piciformes,딱다구리목,Picidae,딱다구리과,Picus,청딱다구리속,,,canus,청딱다구리
512,조류,Podiceps auritus,귀뿔논병아리,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Podicipediformes,논병아리목,Podicipedidae,논병아리과,Podiceps,뿔논병아리속,,,auritus,귀뿔논병아리
513,조류,Podiceps cristatus,뿔논병아리,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Podicipediformes,논병아리목,Podicipedidae,논병아리과,Podiceps,뿔논병아리속,,,cristatus,뿔논병아리
514,조류,Podiceps grisegena,큰논병아리,(Boddaert),-1783,,Chordata,척삭동물문,Aves,조강,Podicipediformes,논병아리목,Podicipedidae,논병아리과,Podiceps,뿔논병아리속,,,grisegena,큰논병아리
515,조류,Podiceps nigricollis,검은목논병아리,C.L.Brehm,1831,,Chordata,척삭동물문,Aves,조강,Podicipediformes,논병아리목,Podicipedidae,논병아리과,Podiceps,뿔논병아리속,,,nigricollis,검은목논병아리
516,조류,Tachybaptus ruficollis,논병아리,(Pallas),-1764,,Chordata,척삭동물문,Aves,조강,Podicipediformes,논병아리목,Podicipedidae,논병아리과,Tachybaptus,논병아리속,,,ruficollis,논병아리
517,조류,Phoebastria albatrus,알바트로스,(Pallas),-1769,,Chordata,척삭동물문,Aves,조강,Procellariiformes,슴새목,Diomedeidae,알바트로스과,Phoebastria,알바트로스속,,,albatrus,알바트로스
518,조류,Phoebastria immutabilis,레이산알바트로스,Rothschild,1893,,Chordata,척삭동물문,Aves,조강,Procellariiformes,슴새목,Diomedeidae,알바트로스과,Phoebastria,알바트로스속,,,immutabilis,레이산알바트로스
519,조류,Oceanodroma monorhis,바다제비,(Swinhoe),-1867,,Chordata,척삭동물문,Aves,조강,Procellariiformes,슴새목,Hydrobatidae,바다제비과,Oceanodroma,바다제비속,,,monorhis,바다제비
520,조류,Bulweria bulwerii,검은슴새,(Jardine & Selby),-1828,,Chordata,척삭동물문,Aves,조강,Procellariiformes,슴새목,Procellariidae,슴새과,Bulweria,검은슴새속,,,bulwerii,검은슴새
521,조류,Calonectris leucomelas,슴새,(Temminck),-1835,,Chordata,척삭동물문,Aves,조강,Procellariiformes,슴새목,Procellariidae,슴새과,Calonectris,슴새속,,,leucomelas,슴새
522,조류,Pterodroma hypoleuca,흰배슴새,(Salvin),-1888,,Chordata,척삭동물문,Aves,조강,Procellariiformes,슴새목,Procellariidae,슴새과,Pterodroma,흰배슴새속,,,hypoleuca,흰배슴새
523,조류,Puffinus carneipes,붉은발슴새,Gould,1844,,Chordata,척삭동물문,Aves,조강,Procellariiformes,슴새목,Procellariidae,슴새과,Puffinus,쇠부리슴새속,,,carneipes,붉은발슴새
524,조류,Puffinus tenuirostris,쇠부리슴새,(Temminck),-1835,,Chordata,척삭동물문,Aves,조강,Procellariiformes,슴새목,Procellariidae,슴새과,Puffinus,쇠부리슴새속,,,tenuirostris,쇠부리슴새
525,조류,Asio flammeus,쇠부엉이,(Pontoppidan),-1763,,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Asio,칡부엉이속,,,flammeus,쇠부엉이
526,조류,Asio otus,칡부엉이,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Asio,칡부엉이속,,,otus,칡부엉이
527,조류,Athene noctua,금눈쇠올빼미,(Scopoli),-1769,,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Athene,금눈쇠올빼미속,,,noctua,금눈쇠올빼미
528,조류,Bubo bubo,수리부엉이,(Linnaeus),-1758,Ⅱ,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Bubo,수리부엉이속,,,bubo,수리부엉이
529,조류,Ninox scutulata,솔부엉이,(Raffles),-1822,,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Ninox,솔부엉이속,,,scutulata,솔부엉이
530,조류,Nyctea scandiaca,흰올빼미,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Nyctea,흰올빼미속,,,scandiaca,흰올빼미
531,조류,Otus bakkamoena,큰소쩍새,Pennant,1769,,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Otus,소쩍새속,,,bakkamoena,큰소쩍새
532,조류,Otus sunia,소쩍새,(Hodgson),-1836,,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Otus,소쩍새속,,,sunia,소쩍새
533,조류,Strix aluco,올빼미,Linnaeus,1758,Ⅱ,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Strix,올빼미속,,,aluco,올빼미
534,조류,Strix uralensis,긴점박이올빼미,Pallas,1771,Ⅱ,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Strix,올빼미속,,,uralensis,긴점박이올빼미
535,조류,Surnia ulula,긴꼬리올빼미,(Linnaeus),-1758,,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Strigidae,올빼미과,Surnia,긴꼬리올빼미속,,,ulula,긴꼬리올빼미
536,조류,Tyto capensis,가면올빼미,(A.Smith),-1834,,Chordata,척삭동물문,Aves,조강,Strigiformes,올빼미목,Tytonidae,가면올빼미과,Tyto,가면올빼미속,,,capensis,가면올빼미
537,조류,Turnix tanki,세가락메추라기,Blyth,1843,,Chordata,척삭동물문,Aves,조강,Turniciformes,세가락메추라기목,Turnicidae,세가락메추라기과,Turnix,세가락메추라기속,,,tanki,세가락메추라기
